run_name,target_x,target_y,target_z,target_yaw,time_s,phase,x,y,z,yaw,pos_error_norm,yaw_error_abs,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.619,settling,1.7822609459430268,1.7845110101569073,2.9957715733805634,-0.0008077035155792304,0.3063718002638265,0.0008077035155792304,0.22291935248553216,0.22110280894195908,0.007948275310521988,0.0009692442186950763
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.639,settling,1.767411094566944,1.7696936185497085,2.995817800988165,-0.0007994725837973589,0.3273470926338721,0.0007994725837973589,0.23288657770586974,0.23118405626462296,0.007684455556540217,0.0009593671005568307
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.659,settling,1.7549785243090168,1.757265804048809,2.99595595930255,-0.0007972979604640301,0.3449228431099061,0.0007972979604640301,0.24054018729106472,0.23885362023347148,0.007290413981493888,0.0009567575525568361
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.679,settling,1.745060964826503,1.747325680209596,2.9961435812099446,-0.0007882914700302868,0.3589611336936371,0.0007882914700302868,0.2457369540806715,0.24415168658892547,0.006868367575671067,0.0009459497640363441
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.699,settling,1.7377302420123486,1.7399459809208044,2.9963489221301884,-0.0007749191373240649,0.3693600535571697,0.0007749191373240649,0.24849100563328258,0.24701014947714756,0.006461086990264894,0.0009299029647888778
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.719,settling,1.7330213288606489,1.7351629496544216,2.996317302055404,-0.0010702481196993058,0.37607158406775615,0.0010702481196993058,0.24955959946346615,0.24672016431198374,0.0068751521014571715,0.001284297743639167
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.739,settling,1.7309579291416823,1.7329934179309516,2.996323392537141,-0.0005680573869357717,0.37906420063409235,0.0005680573869357717,0.24550732281454465,0.24671369824071368,0.006807294513535763,0.000681668864322926
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.7590000000000001,settling,1.7314640473412055,1.7333931996165355,2.995468086594313,-0.0006263840280293062,0.3784326652393943,0.0006263840280293062,0.24264248096315497,0.2410533201288611,0.00968512636838599,0.0007516608336351674
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.7790000000000001,settling,1.7345275033892127,1.736323017842046,2.9942127182116707,-0.0003201946408495174,0.37421209227814656,0.0003201946408495174,0.23515746024045606,0.23547250949701687,0.01261267300952583,0.0003842335690194208
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.799,settling,1.740100964201445,1.741765577922114,2.993260637968828,-0.0003949299360276908,0.36643955102513914,0.0003949299360276908,0.22731777893712093,0.2257951793426941,0.013922897570057583,0.00047391592323322895
